"b'@waynegadgett TRUSTED SELLER , IG \xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\nRECCOMENDED GUYS BELI2 IPHONE DI WAYNE GADGET \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xa7\xa1\xf0\x9f\x92\x9b\xf0\x9f\x92\x9a\xf0\x9f\x92\x99\xf0\x9f\x92\x9c'",-0.4000000059604645
"b""RT @ZackSnyder: Gal's first day on set in the costume July 2014, shot on my iPhone 6. I knew when I cast her back in the fall of 2013 she w\xe2\x80\xa6""",0.0
"b'RT @kylegriffin1: Florida\'s \'Grim Reaper\' lawyer sued Ron DeSantis over COVID. Now the governor\'s attorneys want him sanctioned.\n\n""The many\xe2\x80\xa6'",0.20000000298023224
"b'@waynegadgett \xf0\x9f\x8d\x8e APPLE IPHONE WAYNE GADGET \n\xf0\x9f\x92\xa5 NO RECOND / REFURBISHED \n\nCOD: SELANGOR , KL , PUTRAJAYA\n\nBERMINAT IPH\xe2\x80\xa6 https://t.co/fdo1lwTGDV'",0.0
"b'RT @Goodfellowltd: To celebrate our last 2020 giveaway and the launch of our Christmas video, we are giving away an iPhone 12 and a Samsung\xe2\x80\xa6'",-0.20000000298023224
"b""Check out this iPhone game I'm playing called Soccer Boss https://t.co/eyB6Jsn8bs""",0.10000000149011612
b'@TmarTn Goodluck guys \xf0\x9f\x99\x8f\xe2\x9d\xa4 waiting for the iphone giveaway cause thats really my dream phone but i dont have enough t\xe2\x80\xa6 https://t.co/2MZzWizhMR',0.0
"b""again no iphone so can't compare much to apple watch but iirc apple watch isn't waterproof. In non pandemic times m\xe2\x80\xa6 https://t.co/WYKRlPR66B""",0.20000000298023224
"b'@waynegadgett \xf0\x9f\x8d\x8e APPLE IPHONE WAYNE GADGET \n\xf0\x9f\x92\xa5 NO RECOND / REFURBISHED \n\nCOD: SELANGOR , KL , PUTRAJAYA\n\nBERMINAT IPH\xe2\x80\xa6 https://t.co/UgzIZchIhP'",0.6000000238418579
b'@tim_cook I have an iPhone 11 with LCD screen obviously and I have this little problem and I do not know if it will\xe2\x80\xa6 https://t.co/xPUlR6NYZn',-0.5
b'@TmarTn Goodluck guys \xf0\x9f\x99\x8f\xe2\x9d\xa4 waiting for the iphone giveaway cause thats really my dream phone but i dont have enough t\xe2\x80\xa6 https://t.co/v63dUGvE6m',0.10000000149011612
b'RT @jaboukie: the way you named your child after an iphone strong password',0.0
"b'@AizelKonArt Sydney is a computer savant. She is young, pretty, and successful. She creates apps to help her sister\xe2\x80\xa6 https://t.co/Oq1AIcWDla'",0.6000000238418579
"b""RT @OliverJHaslam: Developers \xe2\x80\x93 have you made your iPhone/iPad apps available in the Mac App Store via Apple silicon/Big Sur? I'm intereste\xe2\x80\xa6""",0.0
b'#hashtag2 for iPhone 11 Pro Max Case Slim Soft Transparent Back Clear TPU Shockproof Protective Silicone Cover for\xe2\x80\xa6 https://t.co/q1D1JzpgBx',0.4000000059604645
b'@TmarTn Goodluck guys \xf0\x9f\x99\x8f\xe2\x9d\xa4 waiting for the iphone giveaway cause thats really my dream phone but i dont have enough t\xe2\x80\xa6 https://t.co/GOrz6rKxXg',0.0
"b'RT @Goodfellowltd: To celebrate our last 2020 giveaway and the launch of our Christmas video, we are giving away an iPhone 12 and a Samsung\xe2\x80\xa6'",0.20000000298023224
b'If you have kids &amp; an iPhone I have the website for you! The only trick is you really need to use a VPN so you can\xe2\x80\xa6 https://t.co/CYOyiANWoo',0.6000000238418579
"b'@bcarr It\xe2\x80\x99s like an iPhone, get a new one every year~'",0.0
b'Please Retweet! Buyer beware if you buy an IPhone with a trade-in. It can be an incredibly frustrating experience a\xe2\x80\xa6 https://t.co/UWlsw7h2nD',0.20000000298023224
"b""RT @Rodney_Walker: #iOS 14.3: These are 16 #iPhone features you'll use every day https://t.co/ZJSdmgHdHI #Apple #iOS14_3 #Smartphone #Tech\xe2\x80\xa6""",0.6000000238418579
b'@googlenest So fast forward to now\xe2\x80\xa6it disconnected and won\xe2\x80\x99t let me reconnect. Only other Bluetooth devices that ar\xe2\x80\xa6 https://t.co/YzCaZ4QnUw',-0.6000000238418579
b'RT @Apple: Now available in two new sizes. iPhone 12 Pro Max and iPhone 12 mini.',0.20000000298023224
b'@DlCTATING why did u post this on your iphone?',-0.5
b'RT @TheJessieWoo: Am I the only person not receiving new texts notifications with my iPhone?',0.0
